Log file open, 02/03/23 21:15:27
[2023.02.03-20.23.43:369][781]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/KorzonkiOne/Levels/StartLevel.StartLevel to /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel.StartLevel (0.002615s)
[2023.02.03-20.23.43:370][781]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.23.43:370][781]LogAIModule: Creating AISystem for world StartLevel
[2023.02.03-20.23.43:370][781]LogPlayLevel: PIE: World Init took: (0.001024s)
[2023.02.03-20.23.43:402][781]LogUObjectHash: Compacting FUObjectHashTables data took   1.20ms
[2023.02.03-20.23.43:424][781]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.02.03-20.23.43:424][781]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.03-20.23.43:424][781]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.03-20.23.43:424][781]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.03-20.23.43:424][781]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.03-20.23.43:424][781]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.03-20.23.43:424][781]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.03-20.23.43:424][781]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.03-20.23.43:424][781]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.03-20.23.43:424][781]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.03-20.23.43:424][781]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.03-20.23.43:424][781]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.03-20.23.43:426][781]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.03-20.23.43:458][781]LogAudioMixer: Display: Using Audio Hardware Device Głośnik/Słuchawki (Realtek High Definition Audio)
[2023.02.03-20.23.43:459][781]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.03-20.23.43:459][781]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.03-20.23.43:459][781]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.03-20.23.43:459][781]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.02.03-20.23.43:459][781]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.02.03-20.23.43:461][781]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.02.03-20.23.43:461][781]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.02.03-20.23.43:461][781]LogInit: FAudioDevice initialized.
[2023.02.03-20.23.43:461][781]LogAudio: Display: Audio Device (ID: 2) registered with world 'StartLevel'.
[2023.02.03-20.23.43:480][781]LogLoad: Game class is 'BP_KorzonkiGamemode_C'
[2023.02.03-20.23.43:480][781]LogWorld: Bringing World /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel.StartLevel up for play (max tick rate 60) at 2023.02.03-21.23.43
[2023.02.03-20.23.43:480][781]LogWorld: Bringing up level for play took: 0.000601
[2023.02.03-20.23.43:482][781]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2023.02.03-20.23.43:567][781]PIE: Server logged in
[2023.02.03-20.23.43:568][781]PIE: Play in editor total start time 0,32 seconds.
[2023.02.03-20.23.47:770][921]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-20.23.47:776][921]LogWorld: BeginTearingDown for /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel
[2023.02.03-20.23.47:837][921]LogWorld: UWorld::CleanupWorld for StartLevel, bSessionEnded=true, bCleanupResources=true
[2023.02.03-20.23.47:853][921]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-20.23.47:884][921]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.03-20.23.47:896][921]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-20.23.47:932][921]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-20.23.47:932][921]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.02.03-20.23.47:933][921]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.02.03-20.23.47:977][921]LogUObjectHash: Compacting FUObjectHashTables data took   2.21ms
[2023.02.03-20.23.48:001][922]LogPlayLevel: Display: Destroying online subsystem :Context_6
[2023.02.03-20.24.09:365][999]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.03-20.24.09:372][999]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.03-20.24.09:372][999]PIE: New page: PIE session: StartLevel (3 lut 2023, 22:24:09)
[2023.02.03-20.24.09:372][999]LogPlayLevel: Creating play world package: /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel
[2023.02.03-20.24.09:375][999]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003382s)
[2023.02.03-20.24.09:375][999]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/KorzonkiOne/Levels/StartLevel.StartLevel to /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel.StartLevel (0.003424s)
[2023.02.03-20.24.09:376][999]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.24.09:376][999]LogAIModule: Creating AISystem for world StartLevel
[2023.02.03-20.24.09:377][999]LogPlayLevel: PIE: World Init took: (0.001503s)
[2023.02.03-20.24.09:442][999]LogUObjectHash: Compacting FUObjectHashTables data took   1.63ms
[2023.02.03-20.24.09:449][999]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2023.02.03-20.24.09:449][999]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.03-20.24.09:449][999]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.03-20.24.09:449][999]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.03-20.24.09:449][999]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.03-20.24.09:449][999]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.03-20.24.09:449][999]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.03-20.24.09:449][999]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.03-20.24.09:449][999]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.03-20.24.09:449][999]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.03-20.24.09:449][999]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.03-20.24.09:449][999]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.03-20.24.09:451][999]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.03-20.24.09:482][999]LogAudioMixer: Display: Using Audio Hardware Device Głośnik/Słuchawki (Realtek High Definition Audio)
[2023.02.03-20.24.09:482][999]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.03-20.24.09:482][999]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.03-20.24.09:482][999]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.03-20.24.09:485][999]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.02.03-20.24.09:485][999]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.02.03-20.24.09:486][999]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2023.02.03-20.24.09:486][999]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2023.02.03-20.24.09:486][999]LogInit: FAudioDevice initialized.
[2023.02.03-20.24.09:486][999]LogAudio: Display: Audio Device (ID: 3) registered with world 'StartLevel'.
[2023.02.03-20.24.09:489][999]LogLoad: Game class is 'BP_KorzonkiGamemode_C'
[2023.02.03-20.24.09:490][999]LogWorld: Bringing World /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel.StartLevel up for play (max tick rate 60) at 2023.02.03-21.24.09
[2023.02.03-20.24.09:490][999]LogWorld: Bringing up level for play took: 0.000484
[2023.02.03-20.24.09:492][999]LogOnline: OSS: Created online subsystem instance for: :Context_7
[2023.02.03-20.24.09:493][999]PIE: Server logged in
[2023.02.03-20.24.09:494][999]PIE: Play in editor total start time 0,122 seconds.
[2023.02.03-20.24.16:329][328]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-20.24.16:329][328]LogWorld: BeginTearingDown for /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel
[2023.02.03-20.24.16:329][328]LogWorld: UWorld::CleanupWorld for StartLevel, bSessionEnded=true, bCleanupResources=true
[2023.02.03-20.24.16:329][328]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-20.24.16:331][328]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.03-20.24.16:335][328]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-20.24.16:363][328]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.03-20.24.16:363][328]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.02.03-20.24.16:365][328]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.02.03-20.24.16:369][328]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-20.24.16:372][328]LogUObjectHash: Compacting FUObjectHashTables data took   1.50ms
[2023.02.03-20.24.16:405][330]LogPlayLevel: Display: Destroying online subsystem :Context_7
[2023.02.03-20.24.39:652][281]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.02.03-20.24.53:699][847]LogShaderCompilers: Display: ================================================
[2023.02.03-20.24.53:699][847]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.03-20.24.53:699][847]LogShaderCompilers: Display: Total job queries 95, among them cache hits 2 (2.11%)
[2023.02.03-20.24.53:699][847]LogShaderCompilers: Display: Tracking 90 distinct input hashes that result in 74 distinct outputs (82.22%)
[2023.02.03-20.24.53:699][847]LogShaderCompilers: Display: RAM used: 0.80 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.10%
[2023.02.03-20.24.53:699][847]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.03-20.24.53:699][847]LogShaderCompilers: Display: Shaders Compiled: 23
[2023.02.03-20.24.53:699][847]LogShaderCompilers: Display: Jobs assigned 26, completed 23 (88.46%)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Average time worker was idle: 98.63 s
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Time job spent in pending queue: average 0.40 s, longest 1.98 s
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Job execution time: average 1.33 s, max 1.97 s
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Job life time (pending + execution): average 1.78 s, max 2.90
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 10.20 s
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Jobs were issued in 26 batches (only local compilation was used), average 1.00 jobs/batch
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Average processing rate: 2.26 jobs/sec
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Total thread time: 25.00 s
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Total thread preprocess time: 1.34 s
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Percentage time preprocessing: 5.35%
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Effective parallelization: 2.45 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    6 times, average 1.34 sec, max 1.57 sec, min 1.14 sec)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    6 times, average 1.26 sec, max 1.38 sec, min 1.04 sec)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    4 times, average 0.99 sec, max 1.13 sec, min 0.87 sec)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    1 times, average 0.97 sec, max 0.97 sec, min 0.97 sec)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled    5 times, average 0.77 sec, max 1.16 sec, min 0.51 sec)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 32.06% of total time (compiled    6 times, average 1.34 sec, max 1.57 sec, min 1.14 sec)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 30.34% of total time (compiled    6 times, average 1.26 sec, max 1.38 sec, min 1.04 sec)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display:                                                 FLumenCardVS - 15.83% of total time (compiled    4 times, average 0.99 sec, max 1.13 sec, min 0.87 sec)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 15.31% of total time (compiled    5 times, average 0.77 sec, max 1.16 sec, min 0.51 sec)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display:                                                  FHitProxyVS - 3.88% of total time (compiled    1 times, average 0.97 sec, max 0.97 sec, min 0.97 sec)
[2023.02.03-20.24.53:700][847]LogShaderCompilers: Display: ================================================
[2023.02.03-20.25.18:608][873]LogNavigationPoint: PostEditMove Clear paths rebuilt
[2023.02.03-20.25.26:109][171]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn
[2023.02.03-20.25.26:110][171]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.26.29:581][635]LogUObjectHash: Compacting FUObjectHashTables data took   1.54ms
[2023.02.03-20.26.32:894][635]LogSlate: Window 'Save Content' being destroyed
[2023.02.03-20.26.32:900][635]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.03-20.26.32:967][635]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/KorzonkiOne/Levels/StartLevel" FILE="../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Levels/StartLevel.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.02.03-20.26.33:003][635]LogUObjectHash: Compacting FUObjectHashTables data took   0.65ms
[2023.02.03-20.26.33:042][635]LogSavePackage: Moving output files for package: /Game/KorzonkiOne/Levels/StartLevel
[2023.02.03-20.26.33:043][635]LogSavePackage: Moving '../../../../../lubjam/Korzonki2023/Saved/StartLevel9AA8A7E54717A0DD01B288968D78CAB9.tmp' to '../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Levels/StartLevel.umap'
[2023.02.03-20.26.33:052][635]LogFileHelpers: Saving map 'StartLevel' took 0.085
[2023.02.03-20.26.33:052][635]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/KorzonkiOne/Core/BP_CameraPawn" FILE="../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Core/BP_CameraPawn.uasset" SILENT=true
[2023.02.03-20.26.33:056][635]LogSavePackage: Moving output files for package: /Game/KorzonkiOne/Core/BP_CameraPawn
[2023.02.03-20.26.33:057][635]LogSavePackage: Moving '../../../../../lubjam/Korzonki2023/Saved/BP_CameraPawn2DCDFBEA41A083E0F455EEBC4C6BEAD3.tmp' to '../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Core/BP_CameraPawn.uasset'
[2023.02.03-20.26.33:066][635]LogFileHelpers: InternalPromptForCheckoutAndSave took 166 ms (total: 515 ms)
[2023.02.03-20.26.33:072][635]AssetCheck: New page: Asset Save: multiple assets
[2023.02.03-20.26.33:072][635]LogContentValidation: Display: Validating /Script/Engine.World /Game/KorzonkiOne/Levels/StartLevel.StartLevel
[2023.02.03-20.26.33:072][635]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/KorzonkiOne/Core/BP_CameraPawn.BP_CameraPawn
[2023.02.03-20.26.36:794][769]LogSlate: Window 'BP_CameraPawn' being destroyed
[2023.02.03-20.26.36:829][769]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2023.02.03-20.26.36:829][769]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-20.26.39:753][884]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.03-20.26.39:758][884]BlueprintLog: New page: Pre-Play auto-recompile
[2023.02.03-20.26.39:759][884]LogPlayLevel: [PlayLevel] Compiling BP_CameraPawn before play...
[2023.02.03-20.26.39:804][884]LogUObjectHash: Compacting FUObjectHashTables data took   2.12ms
[2023.02.03-20.26.39:807][884]LogPlayLevel: PlayLevel: Blueprint regeneration took 48 ms (1 blueprints)
[2023.02.03-20.26.39:807][884]PIE: New page: PIE session: StartLevel (3 lut 2023, 22:26:39)
[2023.02.03-20.26.39:807][884]LogPlayLevel: Creating play world package: /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel
[2023.02.03-20.26.39:810][884]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002092s)
[2023.02.03-20.26.39:810][884]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/KorzonkiOne/Levels/StartLevel.StartLevel to /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel.StartLevel (0.002144s)
[2023.02.03-20.26.39:810][884]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.26.39:810][884]LogAIModule: Creating AISystem for world StartLevel
[2023.02.03-20.26.39:810][884]LogPlayLevel: PIE: World Init took: (0.000797s)
[2023.02.03-20.26.39:840][884]LogUObjectHash: Compacting FUObjectHashTables data took   1.83ms
[2023.02.03-20.26.39:841][884]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.02.03-20.26.39:841][884]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.03-20.26.39:841][884]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.03-20.26.39:841][884]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
